Data File,C:\Program Files\Biolog\OL_DC_23\PMX\Data_2019\02\_07-3253_Escherichia coli__2_37_PMX_438_2#19#2019_A_ 2B_3.oka
Set up Time,2/19/2019 10:40:53 AM
Position, 2-B
Plate Type,PM2
Strain Type,---
Sample Number,
Strain Name,07-3253
O-type,O121
H-type,H30
Host,Human
Strain Number,07-3253
Other,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hour,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,D01,D02,D03,D04,D05,D06,D07,D08,D09,D10,D11,D12,E01,E02,E03,E04,E05,E06,E07,E08,E09,E10,E11,E12,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12
16.75,69.0,47.0,48.0,48.0,51.0,143.0,48.0,53.0,57.0,55.0,49.0,101.0,62.0,231.0,212.0,36.0,70.0,37.0,36.0,28.0,31.0,28.0,36.0,82.0,57.0,36.0,42.0,53.0,52.0,34.0,224.0,40.0,167.0,43.0,34.0,41.0,76.0,23.0,40.0,32.0,32.0,40.0,69.0,36.0,31.0,23.0,12.0,37.0,37.0,41.0,11.0,32.0,260.0,11.0,25.0,20.0,26.0,26.0,11.0,50.0,216.0,43.0,236.0,36.0,46.0,30.0,23.0,18.0,30.0,38.0,21.0,47.0,45.0,97.0,29.0,36.0,34.0,23.0,18.0,45.0,14.0,14.0,35.0,37.0,52.0,42.0,36.0,42.0,21.0,24.0,20.0,14.0,141.0,17.0,24.0,43.0
17.0,67.0,49.0,48.0,47.0,51.0,141.0,50.0,53.0,56.0,53.0,51.0,104.0,61.0,233.0,216.0,34.0,71.0,38.0,35.0,30.0,33.0,27.0,36.0,84.0,59.0,39.0,44.0,49.0,50.0,35.0,225.0,39.0,172.0,45.0,37.0,40.0,76.0,23.0,40.0,32.0,32.0,42.0,69.0,36.0,31.0,21.0,11.0,35.0,36.0,43.0,11.0,31.0,260.0,11.0,26.0,23.0,25.0,25.0,11.0,53.0,220.0,44.0,238.0,34.0,47.0,31.0,25.0,17.0,31.0,40.0,19.0,48.0,45.0,97.0,30.0,36.0,34.0,23.0,18.0,44.0,14.0,17.0,35.0,37.0,51.0,43.0,35.0,41.0,20.0,24.0,20.0,16.0,146.0,19.0,22.0,44.0
17.25,67.0,48.0,47.0,47.0,50.0,142.0,51.0,52.0,57.0,53.0,50.0,101.0,60.0,234.0,217.0,34.0,72.0,39.0,36.0,30.0,31.0,30.0,36.0,84.0,57.0,37.0,43.0,51.0,50.0,35.0,225.0,40.0,173.0,44.0,36.0,41.0,76.0,24.0,40.0,32.0,31.0,42.0,69.0,35.0,31.0,22.0,11.0,36.0,40.0,45.0,11.0,32.0,261.0,11.0,23.0,20.0,26.0,26.0,11.0,50.0,223.0,45.0,240.0,35.0,46.0,32.0,25.0,19.0,30.0,39.0,21.0,49.0,44.0,100.0,28.0,36.0,34.0,26.0,18.0,44.0,16.0,15.0,33.0,36.0,52.0,44.0,34.0,41.0,21.0,23.0,22.0,15.0,152.0,16.0,23.0,44.0
17.5,64.0,49.0,47.0,46.0,48.0,142.0,48.0,51.0,57.0,54.0,49.0,102.0,58.0,234.0,216.0,34.0,75.0,38.0,35.0,30.0,32.0,26.0,35.0,81.0,57.0,36.0,40.0,48.0,51.0,34.0,225.0,41.0,173.0,43.0,36.0,38.0,76.0,22.0,38.0,28.0,31.0,41.0,68.0,35.0,31.0,21.0,11.0,33.0,36.0,41.0,11.0,31.0,262.0,11.0,23.0,21.0,24.0,23.0,11.0,48.0,224.0,44.0,239.0,36.0,44.0,29.0,24.0,18.0,31.0,38.0,19.0,49.0,44.0,102.0,28.0,33.0,34.0,24.0,18.0,44.0,12.0,14.0,33.0,35.0,49.0,42.0,34.0,41.0,20.0,24.0,21.0,15.0,151.0,16.0,22.0,41.0
17.75,71.0,53.0,51.0,50.0,53.0,146.0,52.0,54.0,60.0,56.0,49.0,105.0,64.0,237.0,219.0,38.0,81.0,40.0,39.0,30.0,32.0,30.0,38.0,83.0,61.0,40.0,43.0,50.0,55.0,35.0,229.0,44.0,178.0,47.0,37.0,44.0,79.0,26.0,43.0,34.0,35.0,45.0,71.0,39.0,32.0,24.0,12.0,36.0,38.0,45.0,13.0,33.0,263.0,12.0,27.0,23.0,26.0,27.0,11.0,51.0,231.0,45.0,240.0,35.0,48.0,33.0,26.0,18.0,33.0,41.0,20.0,48.0,48.0,107.0,31.0,37.0,33.0,25.0,20.0,48.0,14.0,17.0,36.0,40.0,53.0,46.0,36.0,44.0,24.0,26.0,21.0,14.0,156.0,19.0,26.0,44.0
18.0,69.0,49.0,49.0,48.0,52.0,144.0,49.0,52.0,59.0,53.0,50.0,101.0,63.0,235.0,221.0,36.0,80.0,38.0,35.0,27.0,32.0,29.0,37.0,83.0,62.0,37.0,41.0,50.0,51.0,35.0,231.0,41.0,179.0,47.0,37.0,40.0,78.0,25.0,44.0,32.0,34.0,41.0,69.0,37.0,31.0,22.0,13.0,37.0,41.0,46.0,14.0,34.0,265.0,12.0,25.0,20.0,24.0,25.0,11.0,51.0,232.0,47.0,243.0,36.0,48.0,32.0,26.0,19.0,31.0,39.0,19.0,51.0,48.0,109.0,30.0,40.0,35.0,24.0,17.0,47.0,13.0,16.0,35.0,37.0,54.0,44.0,38.0,46.0,25.0,28.0,22.0,15.0,161.0,18.0,23.0,46.0
18.25,69.0,50.0,48.0,49.0,51.0,146.0,49.0,52.0,59.0,54.0,51.0,105.0,61.0,237.0,220.0,34.0,83.0,38.0,36.0,31.0,32.0,27.0,36.0,81.0,58.0,38.0,40.0,50.0,53.0,35.0,230.0,42.0,180.0,46.0,36.0,39.0,75.0,24.0,41.0,33.0,33.0,41.0,70.0,38.0,32.0,21.0,12.0,34.0,38.0,44.0,11.0,31.0,264.0,12.0,28.0,23.0,25.0,26.0,11.0,49.0,235.0,44.0,241.0,34.0,47.0,31.0,24.0,19.0,31.0,40.0,20.0,48.0,43.0,111.0,30.0,36.0,32.0,23.0,16.0,48.0,14.0,14.0,33.0,36.0,54.0,44.0,36.0,42.0,21.0,24.0,19.0,13.0,164.0,18.0,21.0,44.0
18.5,71.0,52.0,51.0,49.0,53.0,145.0,54.0,53.0,60.0,56.0,50.0,106.0,64.0,239.0,223.0,37.0,87.0,40.0,37.0,30.0,35.0,30.0,35.0,85.0,60.0,39.0,45.0,54.0,54.0,36.0,234.0,43.0,182.0,46.0,37.0,40.0,81.0,26.0,42.0,34.0,33.0,42.0,71.0,36.0,31.0,23.0,12.0,37.0,42.0,46.0,13.0,36.0,267.0,11.0,27.0,23.0,28.0,26.0,11.0,52.0,238.0,48.0,244.0,39.0,49.0,33.0,28.0,20.0,32.0,42.0,20.0,51.0,48.0,114.0,31.0,38.0,37.0,27.0,19.0,48.0,16.0,17.0,35.0,36.0,57.0,47.0,39.0,48.0,26.0,28.0,23.0,15.0,168.0,20.0,24.0,46.0
18.75,73.0,53.0,53.0,53.0,55.0,148.0,50.0,55.0,62.0,57.0,53.0,109.0,64.0,243.0,226.0,40.0,93.0,42.0,41.0,33.0,37.0,31.0,38.0,85.0,63.0,41.0,47.0,54.0,56.0,38.0,235.0,44.0,186.0,48.0,38.0,44.0,82.0,27.0,45.0,38.0,37.0,44.0,74.0,39.0,35.0,25.0,15.0,38.0,42.0,48.0,14.0,35.0,268.0,14.0,29.0,24.0,28.0,29.0,11.0,52.0,243.0,47.0,245.0,37.0,51.0,35.0,30.0,22.0,34.0,41.0,25.0,53.0,46.0,114.0,33.0,37.0,36.0,27.0,18.0,49.0,17.0,17.0,37.0,39.0,55.0,48.0,39.0,45.0,24.0,27.0,23.0,17.0,172.0,19.0,25.0,43.0
19.0,70.0,53.0,49.0,51.0,54.0,147.0,52.0,54.0,60.0,55.0,51.0,107.0,64.0,240.0,225.0,36.0,92.0,38.0,37.0,30.0,34.0,29.0,36.0,80.0,63.0,40.0,43.0,52.0,53.0,34.0,235.0,44.0,187.0,47.0,36.0,41.0,81.0,26.0,44.0,34.0,33.0,41.0,72.0,37.0,31.0,22.0,13.0,36.0,42.0,47.0,14.0,35.0,266.0,13.0,28.0,22.0,25.0,24.0,11.0,50.0,242.0,47.0,245.0,38.0,48.0,32.0,26.0,19.0,33.0,39.0,21.0,48.0,49.0,119.0,32.0,37.0,36.0,23.0,18.0,47.0,13.0,15.0,34.0,36.0,55.0,48.0,39.0,45.0,26.0,29.0,23.0,15.0,170.0,18.0,23.0,42.0
19.25,69.0,50.0,50.0,51.0,50.0,145.0,49.0,53.0,59.0,55.0,52.0,107.0,61.0,239.0,227.0,36.0,92.0,41.0,39.0,32.0,34.0,29.0,36.0,84.0,60.0,40.0,45.0,53.0,54.0,36.0,233.0,44.0,185.0,49.0,36.0,43.0,78.0,25.0,43.0,35.0,32.0,41.0,70.0,38.0,32.0,23.0,13.0,35.0,41.0,46.0,13.0,33.0,266.0,13.0,28.0,22.0,26.0,24.0,11.0,52.0,245.0,43.0,243.0,38.0,47.0,34.0,27.0,19.0,33.0,40.0,21.0,49.0,45.0,116.0,30.0,36.0,34.0,25.0,19.0,48.0,14.0,17.0,36.0,36.0,55.0,45.0,37.0,44.0,22.0,27.0,21.0,15.0,175.0,19.0,24.0,44.0
19.5,70.0,52.0,51.0,50.0,51.0,144.0,51.0,51.0,58.0,55.0,54.0,104.0,63.0,241.0,225.0,35.0,97.0,40.0,39.0,31.0,35.0,26.0,36.0,81.0,61.0,39.0,44.0,51.0,53.0,35.0,235.0,40.0,188.0,46.0,36.0,39.0,79.0,25.0,42.0,34.0,32.0,41.0,70.0,38.0,32.0,23.0,13.0,35.0,41.0,46.0,14.0,35.0,268.0,12.0,27.0,21.0,27.0,25.0,11.0,52.0,248.0,47.0,246.0,38.0,46.0,33.0,26.0,20.0,32.0,40.0,19.0,50.0,46.0,118.0,30.0,38.0,36.0,24.0,18.0,48.0,15.0,16.0,34.0,37.0,53.0,47.0,37.0,45.0,24.0,27.0,22.0,15.0,178.0,19.0,23.0,43.0
19.75,70.0,52.0,50.0,48.0,50.0,143.0,50.0,51.0,59.0,54.0,50.0,105.0,61.0,241.0,226.0,35.0,99.0,40.0,39.0,33.0,35.0,27.0,36.0,83.0,59.0,36.0,42.0,51.0,53.0,35.0,234.0,42.0,188.0,46.0,39.0,41.0,78.0,27.0,42.0,34.0,32.0,40.0,70.0,37.0,31.0,23.0,13.0,36.0,40.0,43.0,13.0,33.0,269.0,12.0,26.0,22.0,25.0,25.0,11.0,50.0,251.0,45.0,244.0,37.0,46.0,33.0,26.0,20.0,32.0,40.0,19.0,50.0,46.0,117.0,30.0,37.0,34.0,24.0,18.0,47.0,16.0,16.0,36.0,36.0,52.0,44.0,35.0,41.0,20.0,24.0,20.0,16.0,182.0,18.0,24.0,44.0
20.0,69.0,50.0,51.0,51.0,49.0,144.0,51.0,53.0,59.0,55.0,51.0,107.0,61.0,243.0,229.0,36.0,101.0,40.0,40.0,31.0,34.0,29.0,37.0,84.0,61.0,41.0,43.0,53.0,55.0,35.0,236.0,43.0,191.0,48.0,37.0,42.0,78.0,26.0,43.0,35.0,33.0,44.0,71.0,37.0,31.0,22.0,13.0,38.0,40.0,45.0,13.0,35.0,269.0,14.0,26.0,24.0,27.0,27.0,11.0,51.0,253.0,45.0,245.0,36.0,48.0,34.0,26.0,20.0,34.0,42.0,21.0,49.0,46.0,120.0,31.0,36.0,35.0,25.0,19.0,48.0,13.0,17.0,35.0,35.0,50.0,45.0,39.0,42.0,21.0,25.0,20.0,16.0,188.0,20.0,26.0,42.0
20.25,69.0,53.0,51.0,51.0,52.0,142.0,53.0,55.0,61.0,56.0,53.0,109.0,62.0,242.0,231.0,36.0,102.0,40.0,39.0,32.0,35.0,30.0,35.0,86.0,61.0,40.0,45.0,55.0,57.0,36.0,237.0,44.0,191.0,48.0,38.0,42.0,80.0,25.0,42.0,34.0,34.0,42.0,72.0,36.0,32.0,25.0,13.0,37.0,41.0,44.0,14.0,33.0,270.0,13.0,28.0,24.0,27.0,25.0,11.0,51.0,255.0,44.0,248.0,38.0,49.0,32.0,28.0,21.0,33.0,43.0,23.0,52.0,44.0,123.0,32.0,36.0,34.0,25.0,20.0,48.0,17.0,16.0,36.0,38.0,53.0,45.0,37.0,44.0,24.0,26.0,22.0,16.0,193.0,20.0,24.0,46.0
20.5,71.0,54.0,52.0,51.0,55.0,144.0,53.0,55.0,59.0,56.0,50.0,106.0,65.0,242.0,231.0,37.0,105.0,40.0,39.0,31.0,36.0,28.0,38.0,85.0,63.0,40.0,45.0,54.0,55.0,36.0,239.0,43.0,194.0,47.0,39.0,41.0,82.0,27.0,43.0,35.0,34.0,43.0,71.0,38.0,33.0,25.0,14.0,37.0,42.0,46.0,15.0,36.0,270.0,14.0,28.0,25.0,28.0,28.0,11.0,52.0,257.0,47.0,247.0,40.0,50.0,35.0,29.0,20.0,34.0,42.0,23.0,51.0,50.0,128.0,32.0,38.0,37.0,27.0,20.0,50.0,14.0,17.0,35.0,38.0,56.0,48.0,41.0,47.0,27.0,30.0,23.0,17.0,192.0,18.0,25.0,44.0
20.75,69.0,56.0,50.0,49.0,54.0,141.0,52.0,52.0,59.0,54.0,50.0,105.0,63.0,244.0,234.0,35.0,109.0,37.0,37.0,31.0,35.0,28.0,36.0,83.0,63.0,38.0,45.0,51.0,53.0,37.0,238.0,42.0,194.0,48.0,36.0,40.0,81.0,26.0,42.0,32.0,34.0,40.0,69.0,36.0,33.0,21.0,12.0,37.0,41.0,48.0,14.0,36.0,270.0,14.0,28.0,25.0,26.0,24.0,11.0,53.0,258.0,46.0,249.0,38.0,47.0,34.0,27.0,19.0,32.0,41.0,19.0,49.0,50.0,130.0,33.0,38.0,35.0,27.0,18.0,47.0,16.0,17.0,33.0,38.0,54.0,48.0,39.0,47.0,26.0,29.0,22.0,15.0,193.0,18.0,26.0,46.0
21.0,72.0,55.0,52.0,51.0,58.0,144.0,54.0,54.0,60.0,55.0,53.0,107.0,67.0,244.0,233.0,37.0,113.0,40.0,39.0,32.0,36.0,27.0,36.0,83.0,61.0,39.0,47.0,55.0,54.0,34.0,241.0,43.0,197.0,49.0,39.0,43.0,81.0,27.0,42.0,33.0,32.0,41.0,69.0,37.0,32.0,23.0,13.0,36.0,42.0,50.0,15.0,39.0,270.0,14.0,28.0,24.0,25.0,26.0,11.0,54.0,258.0,48.0,248.0,39.0,49.0,32.0,26.0,21.0,32.0,41.0,22.0,49.0,50.0,129.0,31.0,39.0,34.0,28.0,18.0,50.0,16.0,17.0,35.0,38.0,57.0,47.0,39.0,46.0,26.0,30.0,21.0,17.0,195.0,20.0,23.0,42.0
21.25,70.0,54.0,51.0,50.0,53.0,141.0,50.0,53.0,59.0,54.0,52.0,106.0,61.0,244.0,234.0,36.0,113.0,39.0,38.0,32.0,35.0,30.0,36.0,86.0,62.0,40.0,44.0,53.0,56.0,35.0,240.0,43.0,196.0,48.0,38.0,42.0,78.0,25.0,39.0,32.0,35.0,40.0,67.0,36.0,33.0,23.0,12.0,38.0,42.0,48.0,14.0,33.0,271.0,13.0,26.0,23.0,26.0,25.0,11.0,51.0,262.0,43.0,250.0,38.0,48.0,32.0,26.0,21.0,35.0,42.0,20.0,52.0,46.0,128.0,30.0,39.0,34.0,27.0,17.0,48.0,15.0,16.0,35.0,36.0,53.0,46.0,37.0,44.0,23.0,25.0,22.0,16.0,200.0,17.0,25.0,45.0
21.5,69.0,49.0,48.0,48.0,51.0,139.0,51.0,52.0,59.0,53.0,50.0,106.0,61.0,244.0,232.0,36.0,115.0,40.0,37.0,31.0,35.0,29.0,36.0,83.0,60.0,37.0,42.0,51.0,55.0,35.0,240.0,43.0,196.0,45.0,37.0,42.0,77.0,24.0,41.0,34.0,33.0,40.0,67.0,36.0,30.0,21.0,12.0,35.0,39.0,45.0,11.0,34.0,271.0,13.0,28.0,22.0,26.0,25.0,11.0,50.0,263.0,44.0,248.0,36.0,47.0,32.0,24.0,19.0,31.0,40.0,19.0,49.0,45.0,127.0,27.0,36.0,34.0,25.0,19.0,45.0,15.0,16.0,34.0,37.0,51.0,45.0,35.0,42.0,23.0,25.0,23.0,14.0,203.0,18.0,23.0,43.0
21.75,74.0,57.0,54.0,55.0,55.0,144.0,54.0,54.0,62.0,59.0,55.0,112.0,67.0,249.0,240.0,39.0,122.0,42.0,41.0,34.0,37.0,33.0,41.0,86.0,65.0,42.0,45.0,57.0,58.0,39.0,245.0,45.0,199.0,51.0,40.0,44.0,83.0,28.0,46.0,37.0,39.0,44.0,70.0,40.0,34.0,25.0,15.0,40.0,43.0,47.0,16.0,34.0,274.0,15.0,29.0,26.0,30.0,28.0,11.0,54.0,268.0,47.0,250.0,39.0,50.0,35.0,29.0,25.0,36.0,44.0,24.0,52.0,49.0,134.0,34.0,37.0,37.0,29.0,20.0,51.0,16.0,20.0,38.0,40.0,54.0,50.0,38.0,45.0,26.0,28.0,25.0,17.0,207.0,21.0,27.0,46.0
22.0,70.0,52.0,51.0,49.0,51.0,142.0,50.0,52.0,61.0,55.0,50.0,107.0,63.0,245.0,238.0,37.0,121.0,40.0,38.0,33.0,35.0,29.0,34.0,85.0,62.0,40.0,46.0,52.0,55.0,35.0,244.0,43.0,199.0,47.0,37.0,42.0,82.0,26.0,43.0,34.0,34.0,42.0,66.0,39.0,34.0,23.0,12.0,36.0,43.0,46.0,12.0,34.0,272.0,12.0,28.0,24.0,27.0,27.0,11.0,50.0,267.0,46.0,249.0,38.0,48.0,32.0,28.0,21.0,34.0,42.0,20.0,52.0,48.0,134.0,30.0,36.0,34.0,26.0,20.0,51.0,16.0,17.0,35.0,37.0,53.0,46.0,37.0,44.0,22.0,26.0,24.0,15.0,208.0,20.0,26.0,47.0
22.25,70.0,53.0,49.0,50.0,54.0,141.0,53.0,53.0,60.0,55.0,52.0,107.0,62.0,246.0,236.0,37.0,122.0,40.0,39.0,31.0,36.0,28.0,36.0,82.0,62.0,40.0,43.0,53.0,56.0,34.0,243.0,42.0,199.0,48.0,36.0,42.0,81.0,24.0,43.0,34.0,33.0,39.0,69.0,36.0,32.0,22.0,12.0,35.0,41.0,49.0,11.0,34.0,272.0,13.0,25.0,24.0,26.0,23.0,11.0,50.0,269.0,47.0,249.0,37.0,48.0,31.0,26.0,17.0,35.0,41.0,21.0,50.0,46.0,136.0,29.0,35.0,35.0,26.0,17.0,48.0,15.0,15.0,36.0,35.0,54.0,45.0,39.0,42.0,23.0,26.0,20.0,13.0,209.0,20.0,24.0,43.0
22.5,68.0,51.0,50.0,49.0,52.0,138.0,51.0,50.0,59.0,52.0,48.0,105.0,60.0,247.0,237.0,36.0,126.0,39.0,39.0,32.0,36.0,27.0,36.0,83.0,59.0,39.0,43.0,53.0,55.0,36.0,246.0,41.0,199.0,46.0,36.0,40.0,78.0,24.0,39.0,33.0,33.0,40.0,67.0,35.0,31.0,22.0,13.0,35.0,41.0,47.0,13.0,34.0,271.0,12.0,25.0,21.0,25.0,28.0,11.0,50.0,269.0,48.0,250.0,36.0,47.0,30.0,25.0,19.0,32.0,41.0,19.0,51.0,45.0,136.0,29.0,33.0,34.0,22.0,19.0,49.0,14.0,18.0,33.0,36.0,52.0,45.0,37.0,43.0,23.0,25.0,21.0,15.0,214.0,18.0,23.0,46.0
22.75,67.0,50.0,48.0,49.0,52.0,137.0,52.0,52.0,59.0,52.0,50.0,106.0,57.0,246.0,236.0,37.0,127.0,39.0,37.0,29.0,37.0,28.0,34.0,82.0,58.0,36.0,42.0,52.0,55.0,34.0,244.0,42.0,199.0,46.0,35.0,42.0,78.0,22.0,40.0,33.0,33.0,39.0,65.0,34.0,31.0,23.0,12.0,34.0,41.0,45.0,12.0,33.0,270.0,12.0,27.0,21.0,24.0,25.0,11.0,50.0,271.0,46.0,249.0,35.0,48.0,31.0,24.0,20.0,33.0,41.0,19.0,49.0,46.0,137.0,30.0,34.0,35.0,22.0,18.0,47.0,15.0,14.0,34.0,35.0,53.0,44.0,36.0,43.0,22.0,24.0,22.0,14.0,217.0,19.0,25.0,45.0
23.0,66.0,52.0,48.0,49.0,51.0,137.0,50.0,51.0,58.0,50.0,49.0,106.0,57.0,243.0,237.0,37.0,130.0,39.0,39.0,31.0,34.0,27.0,36.0,81.0,56.0,37.0,43.0,51.0,55.0,32.0,244.0,41.0,201.0,46.0,35.0,41.0,77.0,24.0,41.0,32.0,31.0,40.0,65.0,34.0,29.0,22.0,12.0,36.0,40.0,45.0,12.0,33.0,272.0,11.0,26.0,22.0,25.0,25.0,11.0,49.0,271.0,45.0,250.0,35.0,48.0,30.0,24.0,18.0,33.0,39.0,20.0,50.0,44.0,138.0,28.0,35.0,34.0,23.0,16.0,47.0,12.0,15.0,34.0,36.0,52.0,44.0,35.0,42.0,22.0,25.0,20.0,16.0,220.0,18.0,26.0,44.0
23.25,73.0,52.0,50.0,52.0,55.0,141.0,51.0,52.0,63.0,55.0,51.0,108.0,62.0,250.0,239.0,38.0,136.0,40.0,42.0,34.0,35.0,28.0,38.0,84.0,61.0,39.0,46.0,53.0,57.0,37.0,246.0,41.0,204.0,49.0,38.0,44.0,81.0,27.0,43.0,33.0,37.0,42.0,69.0,36.0,32.0,23.0,14.0,37.0,44.0,48.0,15.0,35.0,274.0,14.0,28.0,25.0,25.0,27.0,11.0,51.0,275.0,46.0,252.0,40.0,50.0,33.0,27.0,21.0,35.0,43.0,22.0,50.0,46.0,139.0,30.0,36.0,33.0,27.0,19.0,49.0,15.0,17.0,36.0,38.0,53.0,46.0,37.0,43.0,24.0,28.0,22.0,15.0,224.0,21.0,26.0,44.0
23.5,71.0,56.0,53.0,51.0,55.0,143.0,52.0,54.0,61.0,55.0,53.0,109.0,63.0,250.0,239.0,39.0,137.0,40.0,43.0,32.0,38.0,30.0,39.0,85.0,62.0,39.0,44.0,55.0,57.0,36.0,246.0,43.0,205.0,50.0,40.0,43.0,81.0,29.0,45.0,35.0,36.0,42.0,67.0,38.0,32.0,25.0,15.0,39.0,43.0,46.0,14.0,35.0,275.0,13.0,29.0,25.0,26.0,28.0,11.0,52.0,277.0,46.0,254.0,38.0,49.0,33.0,28.0,20.0,35.0,43.0,24.0,54.0,46.0,145.0,30.0,36.0,39.0,27.0,19.0,49.0,17.0,17.0,35.0,37.0,53.0,46.0,39.0,45.0,24.0,27.0,23.0,16.0,226.0,21.0,26.0,44.0
23.75,68.0,52.0,52.0,50.0,54.0,141.0,50.0,50.0,60.0,54.0,51.0,108.0,63.0,250.0,240.0,37.0,138.0,40.0,40.0,32.0,37.0,28.0,35.0,82.0,64.0,40.0,44.0,54.0,55.0,36.0,246.0,42.0,206.0,47.0,37.0,42.0,79.0,26.0,41.0,36.0,32.0,41.0,67.0,36.0,30.0,22.0,12.0,36.0,43.0,48.0,14.0,35.0,275.0,14.0,27.0,27.0,25.0,26.0,11.0,51.0,275.0,46.0,252.0,38.0,48.0,33.0,26.0,20.0,35.0,39.0,20.0,48.0,49.0,144.0,31.0,38.0,35.0,26.0,19.0,48.0,15.0,15.0,33.0,37.0,55.0,46.0,37.0,45.0,24.0,29.0,22.0,16.0,226.0,20.0,25.0,43.0
24.0,69.0,51.0,52.0,48.0,55.0,138.0,52.0,51.0,58.0,52.0,49.0,106.0,61.0,248.0,239.0,36.0,140.0,37.0,38.0,32.0,36.0,28.0,36.0,82.0,61.0,38.0,42.0,53.0,56.0,33.0,247.0,42.0,207.0,47.0,35.0,41.0,81.0,25.0,40.0,31.0,32.0,38.0,65.0,34.0,30.0,21.0,13.0,34.0,43.0,49.0,14.0,35.0,273.0,13.0,26.0,25.0,25.0,26.0,11.0,50.0,276.0,48.0,253.0,36.0,50.0,33.0,26.0,20.0,34.0,42.0,19.0,52.0,48.0,145.0,29.0,35.0,37.0,26.0,19.0,49.0,16.0,14.0,32.0,36.0,54.0,45.0,38.0,44.0,26.0,28.0,23.0,15.0,228.0,17.0,24.0,45.0
24.25,69.0,53.0,51.0,51.0,54.0,138.0,51.0,51.0,60.0,52.0,49.0,109.0,63.0,251.0,241.0,37.0,142.0,40.0,38.0,32.0,37.0,27.0,34.0,82.0,64.0,39.0,44.0,53.0,54.0,34.0,247.0,41.0,207.0,47.0,37.0,41.0,81.0,26.0,41.0,35.0,33.0,41.0,64.0,35.0,31.0,21.0,14.0,37.0,44.0,49.0,14.0,38.0,274.0,14.0,29.0,26.0,25.0,26.0,11.0,49.0,278.0,49.0,252.0,38.0,49.0,34.0,27.0,20.0,33.0,39.0,21.0,50.0,50.0,148.0,32.0,38.0,35.0,27.0,18.0,48.0,15.0,15.0,32.0,38.0,56.0,49.0,39.0,45.0,25.0,29.0,22.0,16.0,230.0,19.0,25.0,42.0
24.5,68.0,51.0,51.0,48.0,50.0,137.0,50.0,49.0,58.0,51.0,48.0,105.0,60.0,250.0,238.0,35.0,145.0,36.0,37.0,31.0,34.0,24.0,33.0,80.0,60.0,37.0,41.0,52.0,55.0,32.0,246.0,40.0,206.0,46.0,33.0,38.0,79.0,23.0,39.0,30.0,31.0,38.0,63.0,34.0,28.0,20.0,11.0,34.0,42.0,47.0,11.0,33.0,275.0,11.0,26.0,25.0,23.0,23.0,11.0,47.0,278.0,44.0,254.0,36.0,45.0,30.0,24.0,18.0,32.0,42.0,18.0,49.0,47.0,147.0,28.0,34.0,34.0,25.0,16.0,47.0,13.0,16.0,31.0,34.0,52.0,45.0,36.0,44.0,22.0,28.0,20.0,14.0,230.0,17.0,24.0,42.0
24.75,67.0,49.0,50.0,49.0,51.0,136.0,49.0,48.0,58.0,50.0,49.0,106.0,59.0,249.0,241.0,36.0,145.0,37.0,39.0,31.0,35.0,27.0,34.0,81.0,61.0,38.0,40.0,53.0,54.0,33.0,247.0,40.0,206.0,46.0,32.0,38.0,78.0,25.0,38.0,31.0,30.0,37.0,61.0,33.0,29.0,20.0,12.0,35.0,41.0,45.0,13.0,31.0,274.0,12.0,24.0,28.0,24.0,24.0,11.0,46.0,279.0,45.0,252.0,35.0,44.0,30.0,24.0,17.0,33.0,40.0,19.0,49.0,45.0,147.0,29.0,33.0,34.0,24.0,17.0,47.0,14.0,13.0,31.0,35.0,51.0,42.0,36.0,44.0,21.0,27.0,20.0,13.0,234.0,17.0,23.0,43.0
25.0,71.0,53.0,54.0,52.0,57.0,142.0,56.0,52.0,60.0,53.0,50.0,109.0,63.0,251.0,242.0,39.0,155.0,41.0,41.0,33.0,39.0,29.0,36.0,83.0,63.0,37.0,43.0,54.0,56.0,36.0,251.0,41.0,211.0,47.0,37.0,45.0,81.0,27.0,44.0,31.0,35.0,37.0,65.0,34.0,29.0,22.0,12.0,36.0,44.0,50.0,15.0,38.0,275.0,14.0,27.0,29.0,26.0,27.0,11.0,51.0,279.0,49.0,255.0,40.0,49.0,34.0,26.0,19.0,33.0,43.0,22.0,50.0,50.0,153.0,32.0,39.0,34.0,27.0,20.0,50.0,15.0,16.0,33.0,37.0,57.0,48.0,39.0,48.0,26.0,30.0,22.0,17.0,232.0,18.0,23.0,42.0
