Data File,C:\Program Files\Biolog\OL_DC_23\PMX\Data_2019\03\_18-9983_Escherichia coli__2_37_PMX_438_3#12#2019_A_15B_29.oka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0,55.0,39.0,49.0,49.0,52.0,251.0,34.0,34.0,39.0,31.0,37.0,83.0,48.0,215.0,11.0,34.0,55.0,25.0,19.0,16.0,29.0,23.0,68.0,253.0,37.0,29.0,33.0,29.0,34.0,40.0,211.0,38.0,29.0,31.0,34.0,68.0,149.0,19.0,35.0,32.0,36.0,39.0,78.0,49.0,21.0,34.0,26.0,32.0,74.0,29.0,28.0,27.0,256.0,11.0,23.0,268.0,36.0,11.0,13.0,41.0,49.0,35.0,251.0,33.0,57.0,34.0,23.0,20.0,48.0,105.0,22.0,24.0,42.0,67.0,29.0,27.0,16.0,17.0,13.0,44.0,11.0,13.0,33.0,32.0,40.0,42.0,34.0,29.0,34.0,26.0,39.0,17.0,188.0,39.0,32.0,48.0
34.25,56.0,40.0,50.0,47.0,54.0,251.0,35.0,34.0,38.0,32.0,38.0,85.0,46.0,214.0,11.0,32.0,56.0,26.0,21.0,19.0,30.0,24.0,68.0,254.0,38.0,28.0,34.0,29.0,32.0,39.0,211.0,40.0,28.0,33.0,35.0,69.0,149.0,17.0,32.0,31.0,33.0,36.0,78.0,48.0,19.0,33.0,27.0,32.0,75.0,28.0,29.0,25.0,255.0,11.0,21.0,268.0,37.0,11.0,12.0,41.0,50.0,34.0,250.0,32.0,57.0,32.0,23.0,21.0,50.0,103.0,22.0,24.0,41.0,66.0,27.0,27.0,15.0,14.0,11.0,44.0,14.0,13.0,32.0,33.0,41.0,42.0,33.0,30.0,33.0,25.0,41.0,17.0,190.0,39.0,31.0,51.0
34.5,54.0,36.0,46.0,46.0,49.0,249.0,31.0,35.0,39.0,32.0,36.0,85.0,41.0,210.0,11.0,32.0,53.0,24.0,19.0,18.0,30.0,22.0,66.0,252.0,36.0,26.0,31.0,25.0,29.0,37.0,209.0,35.0,27.0,31.0,31.0,70.0,147.0,17.0,32.0,29.0,32.0,33.0,72.0,42.0,19.0,30.0,24.0,29.0,73.0,27.0,29.0,23.0,253.0,11.0,20.0,267.0,35.0,11.0,13.0,42.0,48.0,33.0,250.0,29.0,57.0,32.0,21.0,20.0,47.0,101.0,20.0,25.0,38.0,64.0,26.0,25.0,14.0,16.0,12.0,42.0,11.0,12.0,32.0,31.0,40.0,38.0,33.0,27.0,31.0,25.0,40.0,17.0,191.0,37.0,30.0,49.0
34.75,53.0,39.0,50.0,46.0,49.0,249.0,33.0,34.0,36.0,30.0,37.0,84.0,44.0,212.0,11.0,30.0,51.0,24.0,18.0,16.0,30.0,24.0,67.0,253.0,35.0,28.0,32.0,26.0,32.0,38.0,211.0,37.0,30.0,30.0,33.0,68.0,147.0,18.0,31.0,28.0,32.0,35.0,75.0,46.0,21.0,30.0,26.0,30.0,75.0,27.0,28.0,24.0,255.0,11.0,22.0,266.0,34.0,11.0,13.0,42.0,48.0,36.0,249.0,30.0,53.0,32.0,21.0,19.0,47.0,103.0,20.0,25.0,38.0,64.0,25.0,26.0,15.0,15.0,11.0,44.0,13.0,12.0,32.0,33.0,40.0,40.0,33.0,27.0,31.0,24.0,44.0,16.0,190.0,39.0,30.0,51.0
35.0,55.0,39.0,50.0,45.0,51.0,249.0,31.0,33.0,39.0,32.0,37.0,84.0,46.0,213.0,11.0,31.0,54.0,26.0,19.0,16.0,31.0,23.0,69.0,253.0,36.0,26.0,33.0,27.0,33.0,40.0,212.0,38.0,28.0,32.0,33.0,68.0,146.0,18.0,32.0,28.0,34.0,35.0,75.0,45.0,19.0,32.0,27.0,31.0,75.0,26.0,27.0,23.0,255.0,11.0,22.0,267.0,36.0,11.0,13.0,41.0,49.0,34.0,248.0,31.0,55.0,34.0,22.0,20.0,48.0,102.0,21.0,25.0,40.0,65.0,27.0,26.0,16.0,17.0,12.0,44.0,13.0,12.0,33.0,34.0,39.0,39.0,34.0,29.0,32.0,25.0,40.0,17.0,193.0,39.0,31.0,49.0
35.25,55.0,43.0,51.0,48.0,54.0,251.0,35.0,37.0,39.0,32.0,39.0,83.0,46.0,214.0,11.0,34.0,56.0,26.0,20.0,17.0,30.0,22.0,69.0,252.0,38.0,28.0,35.0,28.0,33.0,40.0,214.0,38.0,26.0,32.0,36.0,69.0,148.0,19.0,32.0,31.0,35.0,37.0,78.0,46.0,21.0,32.0,27.0,31.0,75.0,29.0,29.0,24.0,257.0,11.0,20.0,269.0,36.0,11.0,14.0,41.0,51.0,35.0,249.0,30.0,57.0,33.0,24.0,19.0,49.0,105.0,23.0,25.0,43.0,65.0,26.0,26.0,15.0,19.0,11.0,44.0,13.0,11.0,36.0,34.0,42.0,40.0,33.0,27.0,34.0,26.0,41.0,16.0,194.0,42.0,32.0,50.0
35.5,54.0,38.0,50.0,44.0,50.0,250.0,32.0,32.0,38.0,32.0,36.0,83.0,45.0,211.0,12.0,32.0,53.0,22.0,21.0,17.0,29.0,22.0,64.0,252.0,37.0,27.0,33.0,27.0,32.0,38.0,214.0,37.0,28.0,29.0,33.0,68.0,148.0,20.0,32.0,29.0,35.0,34.0,76.0,44.0,20.0,32.0,26.0,30.0,75.0,29.0,28.0,25.0,257.0,11.0,22.0,269.0,35.0,12.0,12.0,42.0,52.0,35.0,250.0,31.0,57.0,32.0,23.0,20.0,49.0,101.0,22.0,25.0,43.0,66.0,27.0,27.0,16.0,17.0,12.0,45.0,14.0,12.0,32.0,34.0,43.0,41.0,34.0,28.0,33.0,27.0,40.0,19.0,195.0,38.0,32.0,48.0
35.75,55.0,40.0,48.0,46.0,49.0,252.0,33.0,34.0,37.0,33.0,38.0,84.0,46.0,214.0,11.0,33.0,55.0,26.0,20.0,17.0,30.0,22.0,65.0,253.0,38.0,27.0,35.0,27.0,34.0,40.0,214.0,35.0,28.0,30.0,33.0,67.0,146.0,16.0,29.0,29.0,35.0,36.0,75.0,47.0,21.0,32.0,27.0,30.0,78.0,29.0,29.0,23.0,256.0,11.0,22.0,267.0,37.0,11.0,13.0,41.0,49.0,33.0,248.0,29.0,54.0,32.0,23.0,20.0,50.0,103.0,22.0,24.0,40.0,66.0,25.0,27.0,18.0,17.0,12.0,43.0,13.0,12.0,34.0,33.0,41.0,40.0,32.0,27.0,31.0,25.0,40.0,18.0,194.0,39.0,32.0,47.0
36.0,56.0,43.0,50.0,50.0,54.0,252.0,32.0,34.0,38.0,33.0,37.0,84.0,47.0,218.0,11.0,33.0,56.0,28.0,21.0,18.0,32.0,23.0,68.0,254.0,40.0,31.0,34.0,28.0,35.0,42.0,219.0,38.0,28.0,31.0,35.0,68.0,151.0,20.0,35.0,35.0,35.0,38.0,79.0,49.0,21.0,33.0,27.0,31.0,75.0,28.0,30.0,26.0,258.0,11.0,23.0,269.0,36.0,11.0,12.0,43.0,48.0,35.0,250.0,32.0,56.0,34.0,24.0,21.0,50.0,104.0,21.0,24.0,42.0,69.0,30.0,28.0,16.0,18.0,13.0,46.0,13.0,13.0,35.0,34.0,41.0,42.0,35.0,29.0,32.0,26.0,41.0,17.0,193.0,38.0,31.0,47.0
36.25,54.0,40.0,50.0,45.0,52.0,251.0,34.0,35.0,37.0,30.0,38.0,84.0,47.0,215.0,11.0,32.0,54.0,25.0,19.0,16.0,32.0,24.0,67.0,252.0,37.0,27.0,34.0,28.0,32.0,38.0,217.0,36.0,28.0,30.0,35.0,70.0,148.0,16.0,30.0,31.0,33.0,36.0,77.0,46.0,19.0,33.0,27.0,31.0,74.0,27.0,27.0,24.0,258.0,11.0,20.0,269.0,35.0,11.0,13.0,40.0,49.0,34.0,249.0,29.0,57.0,32.0,21.0,20.0,48.0,103.0,24.0,24.0,40.0,67.0,25.0,26.0,15.0,15.0,13.0,43.0,13.0,12.0,35.0,34.0,41.0,40.0,32.0,26.0,35.0,25.0,39.0,16.0,195.0,39.0,33.0,49.0
36.5,57.0,44.0,51.0,48.0,55.0,252.0,34.0,35.0,40.0,34.0,40.0,85.0,49.0,220.0,12.0,34.0,56.0,29.0,22.0,18.0,33.0,24.0,68.0,254.0,39.0,29.0,34.0,30.0,36.0,43.0,221.0,39.0,30.0,32.0,37.0,70.0,152.0,19.0,35.0,34.0,37.0,39.0,79.0,51.0,22.0,34.0,28.0,31.0,76.0,28.0,31.0,26.0,259.0,11.0,23.0,269.0,38.0,11.0,13.0,43.0,50.0,34.0,249.0,31.0,56.0,34.0,25.0,22.0,51.0,106.0,24.0,24.0,42.0,68.0,29.0,29.0,16.0,19.0,13.0,45.0,14.0,12.0,34.0,34.0,40.0,42.0,37.0,28.0,34.0,26.0,41.0,19.0,196.0,38.0,32.0,48.0
36.75,57.0,44.0,54.0,51.0,56.0,255.0,35.0,38.0,41.0,33.0,40.0,84.0,49.0,222.0,11.0,36.0,60.0,31.0,24.0,18.0,31.0,23.0,69.0,253.0,41.0,30.0,36.0,32.0,37.0,41.0,224.0,40.0,29.0,32.0,37.0,70.0,153.0,18.0,39.0,37.0,36.0,41.0,80.0,53.0,19.0,35.0,29.0,31.0,75.0,29.0,29.0,26.0,259.0,11.0,26.0,269.0,38.0,11.0,13.0,44.0,46.0,32.0,246.0,31.0,55.0,32.0,25.0,22.0,49.0,107.0,22.0,25.0,40.0,69.0,28.0,26.0,15.0,16.0,13.0,45.0,13.0,14.0,35.0,35.0,40.0,39.0,36.0,30.0,34.0,28.0,40.0,17.0,195.0,39.0,31.0,47.0
37.0,60.0,44.0,55.0,48.0,55.0,249.0,32.0,31.0,34.0,27.0,34.0,78.0,50.0,216.0,14.0,30.0,55.0,23.0,20.0,15.0,28.0,19.0,65.0,247.0,43.0,28.0,37.0,30.0,34.0,39.0,222.0,37.0,27.0,27.0,29.0,61.0,160.0,20.0,38.0,32.0,34.0,36.0,79.0,43.0,21.0,29.0,23.0,27.0,72.0,34.0,31.0,32.0,259.0,11.0,22.0,268.0,35.0,11.0,11.0,40.0,53.0,44.0,262.0,35.0,63.0,36.0,20.0,21.0,50.0,102.0,21.0,24.0,50.0,73.0,31.0,33.0,18.0,17.0,13.0,45.0,11.0,12.0,32.0,33.0,48.0,51.0,39.0,36.0,36.0,30.0,40.0,20.0,197.0,35.0,28.0,48.0
37.25,55.0,40.0,51.0,48.0,51.0,252.0,33.0,35.0,39.0,33.0,37.0,83.0,46.0,217.0,11.0,34.0,55.0,25.0,21.0,16.0,32.0,22.0,68.0,254.0,39.0,28.0,34.0,29.0,34.0,39.0,221.0,39.0,30.0,31.0,35.0,68.0,149.0,19.0,31.0,32.0,35.0,37.0,77.0,48.0,22.0,34.0,28.0,32.0,76.0,27.0,29.0,25.0,258.0,11.0,24.0,269.0,37.0,11.0,13.0,42.0,50.0,33.0,246.0,33.0,56.0,33.0,24.0,21.0,49.0,104.0,24.0,24.0,41.0,66.0,29.0,28.0,16.0,16.0,13.0,45.0,12.0,13.0,35.0,35.0,40.0,41.0,33.0,27.0,31.0,26.0,41.0,17.0,200.0,41.0,33.0,49.0
37.5,59.0,42.0,51.0,48.0,54.0,253.0,33.0,34.0,38.0,30.0,38.0,83.0,46.0,221.0,11.0,32.0,57.0,28.0,20.0,16.0,30.0,22.0,67.0,256.0,39.0,29.0,34.0,29.0,33.0,39.0,221.0,39.0,28.0,31.0,34.0,70.0,149.0,18.0,33.0,32.0,35.0,36.0,77.0,47.0,19.0,32.0,26.0,29.0,74.0,28.0,29.0,26.0,259.0,11.0,22.0,270.0,36.0,11.0,12.0,39.0,48.0,33.0,248.0,30.0,55.0,32.0,22.0,20.0,49.0,105.0,21.0,24.0,42.0,69.0,27.0,28.0,14.0,15.0,11.0,45.0,13.0,13.0,33.0,34.0,39.0,40.0,35.0,27.0,31.0,27.0,39.0,16.0,202.0,38.0,31.0,47.0
37.75,56.0,41.0,51.0,50.0,54.0,253.0,33.0,35.0,37.0,34.0,39.0,83.0,45.0,216.0,11.0,33.0,55.0,28.0,21.0,19.0,31.0,23.0,68.0,254.0,39.0,28.0,33.0,28.0,34.0,42.0,222.0,38.0,29.0,30.0,36.0,67.0,149.0,17.0,31.0,33.0,34.0,37.0,78.0,47.0,20.0,35.0,27.0,32.0,75.0,28.0,30.0,27.0,259.0,11.0,22.0,269.0,36.0,11.0,13.0,42.0,48.0,33.0,245.0,30.0,55.0,33.0,23.0,21.0,50.0,104.0,24.0,25.0,44.0,66.0,28.0,24.0,17.0,17.0,12.0,47.0,15.0,15.0,35.0,34.0,41.0,40.0,35.0,28.0,34.0,28.0,39.0,17.0,202.0,40.0,33.0,50.0
38.0,55.0,40.0,51.0,51.0,55.0,255.0,34.0,36.0,41.0,36.0,38.0,85.0,48.0,221.0,11.0,36.0,58.0,29.0,22.0,21.0,34.0,24.0,70.0,255.0,41.0,29.0,34.0,30.0,37.0,43.0,225.0,39.0,30.0,34.0,36.0,73.0,149.0,19.0,35.0,35.0,38.0,41.0,80.0,51.0,21.0,35.0,28.0,33.0,75.0,30.0,31.0,26.0,258.0,11.0,24.0,270.0,39.0,12.0,14.0,44.0,48.0,34.0,246.0,33.0,57.0,34.0,26.0,22.0,51.0,108.0,24.0,25.0,43.0,69.0,29.0,27.0,16.0,18.0,13.0,46.0,14.0,15.0,36.0,34.0,40.0,41.0,35.0,28.0,35.0,28.0,40.0,17.0,205.0,41.0,36.0,50.0
38.25,51.0,39.0,46.0,45.0,52.0,253.0,31.0,32.0,37.0,30.0,37.0,84.0,44.0,212.0,11.0,33.0,52.0,22.0,18.0,17.0,31.0,22.0,65.0,253.0,38.0,27.0,33.0,26.0,30.0,37.0,218.0,35.0,26.0,30.0,33.0,66.0,146.0,18.0,30.0,27.0,33.0,33.0,75.0,42.0,19.0,31.0,26.0,29.0,74.0,28.0,29.0,22.0,258.0,11.0,22.0,269.0,37.0,11.0,11.0,41.0,48.0,32.0,247.0,30.0,56.0,32.0,20.0,19.0,49.0,102.0,21.0,24.0,42.0,66.0,26.0,25.0,15.0,15.0,11.0,47.0,12.0,11.0,34.0,33.0,41.0,40.0,33.0,28.0,34.0,26.0,41.0,17.0,210.0,39.0,32.0,48.0
38.5,56.0,42.0,50.0,48.0,52.0,253.0,33.0,33.0,38.0,32.0,38.0,84.0,47.0,220.0,11.0,32.0,56.0,28.0,21.0,18.0,32.0,22.0,66.0,254.0,40.0,28.0,34.0,28.0,33.0,40.0,224.0,38.0,27.0,30.0,33.0,68.0,151.0,17.0,33.0,32.0,34.0,36.0,78.0,48.0,20.0,32.0,27.0,30.0,73.0,28.0,28.0,24.0,260.0,11.0,23.0,271.0,36.0,11.0,11.0,41.0,47.0,34.0,245.0,30.0,56.0,31.0,22.0,20.0,48.0,104.0,23.0,24.0,41.0,68.0,27.0,26.0,16.0,16.0,13.0,44.0,13.0,11.0,34.0,33.0,41.0,44.0,35.0,27.0,34.0,26.0,39.0,18.0,211.0,37.0,31.0,47.0
38.75,51.0,37.0,49.0,43.0,49.0,253.0,32.0,34.0,37.0,32.0,35.0,82.0,44.0,215.0,11.0,30.0,50.0,21.0,18.0,14.0,29.0,21.0,64.0,253.0,34.0,26.0,32.0,24.0,32.0,38.0,220.0,34.0,26.0,30.0,33.0,65.0,145.0,17.0,29.0,29.0,32.0,31.0,74.0,44.0,18.0,32.0,25.0,30.0,73.0,27.0,28.0,22.0,259.0,11.0,20.0,268.0,36.0,11.0,11.0,41.0,47.0,32.0,245.0,31.0,55.0,31.0,23.0,20.0,50.0,101.0,20.0,22.0,42.0,63.0,26.0,25.0,16.0,15.0,11.0,44.0,12.0,11.0,33.0,33.0,42.0,38.0,36.0,27.0,32.0,25.0,41.0,15.0,215.0,38.0,30.0,46.0
39.0,63.0,44.0,54.0,49.0,57.0,251.0,30.0,30.0,32.0,26.0,34.0,77.0,53.0,222.0,13.0,32.0,56.0,23.0,22.0,15.0,29.0,18.0,65.0,248.0,43.0,30.0,37.0,31.0,35.0,39.0,232.0,38.0,27.0,27.0,28.0,58.0,162.0,17.0,43.0,33.0,36.0,38.0,80.0,44.0,18.0,27.0,22.0,24.0,74.0,38.0,34.0,34.0,262.0,11.0,24.0,270.0,33.0,11.0,11.0,39.0,53.0,46.0,260.0,35.0,60.0,35.0,20.0,19.0,49.0,102.0,17.0,23.0,53.0,78.0,34.0,36.0,15.0,17.0,13.0,44.0,11.0,11.0,31.0,31.0,50.0,55.0,44.0,38.0,38.0,33.0,40.0,22.0,212.0,33.0,24.0,46.0
39.25,52.0,40.0,51.0,48.0,52.0,254.0,28.0,32.0,37.0,29.0,36.0,83.0,46.0,219.0,11.0,31.0,54.0,26.0,19.0,18.0,32.0,21.0,65.0,253.0,36.0,25.0,31.0,26.0,33.0,40.0,225.0,37.0,28.0,29.0,33.0,66.0,147.0,16.0,32.0,31.0,33.0,35.0,75.0,48.0,20.0,29.0,25.0,26.0,74.0,25.0,28.0,26.0,260.0,11.0,22.0,268.0,36.0,11.0,11.0,39.0,47.0,34.0,247.0,30.0,54.0,31.0,21.0,20.0,47.0,103.0,20.0,20.0,41.0,69.0,25.0,26.0,12.0,15.0,12.0,42.0,11.0,11.0,33.0,34.0,40.0,41.0,32.0,27.0,31.0,25.0,37.0,16.0,218.0,36.0,31.0,45.0
39.5,56.0,41.0,52.0,49.0,55.0,256.0,32.0,36.0,37.0,33.0,38.0,85.0,47.0,220.0,11.0,33.0,57.0,28.0,21.0,17.0,33.0,22.0,67.0,255.0,38.0,28.0,33.0,27.0,32.0,40.0,227.0,38.0,29.0,30.0,34.0,68.0,150.0,16.0,31.0,31.0,37.0,36.0,79.0,50.0,22.0,35.0,28.0,31.0,74.0,25.0,29.0,23.0,261.0,11.0,23.0,270.0,35.0,11.0,12.0,41.0,47.0,33.0,244.0,30.0,57.0,30.0,25.0,20.0,49.0,106.0,24.0,24.0,38.0,68.0,25.0,26.0,14.0,15.0,13.0,44.0,13.0,11.0,34.0,34.0,39.0,38.0,35.0,28.0,32.0,26.0,39.0,16.0,220.0,41.0,33.0,49.0
39.75,53.0,40.0,48.0,48.0,52.0,255.0,31.0,33.0,38.0,30.0,36.0,83.0,47.0,218.0,11.0,31.0,53.0,25.0,20.0,17.0,33.0,21.0,65.0,254.0,37.0,25.0,31.0,29.0,32.0,38.0,224.0,37.0,28.0,30.0,35.0,67.0,147.0,18.0,32.0,31.0,34.0,34.0,76.0,49.0,20.0,31.0,26.0,30.0,73.0,27.0,30.0,24.0,259.0,11.0,23.0,271.0,36.0,11.0,12.0,41.0,47.0,33.0,244.0,32.0,56.0,33.0,23.0,21.0,49.0,104.0,22.0,23.0,40.0,66.0,26.0,27.0,17.0,16.0,11.0,44.0,14.0,13.0,33.0,33.0,38.0,38.0,32.0,27.0,33.0,26.0,39.0,16.0,224.0,40.0,33.0,47.0
40.0,56.0,38.0,50.0,44.0,52.0,253.0,29.0,30.0,33.0,26.0,33.0,81.0,47.0,215.0,11.0,29.0,50.0,23.0,18.0,15.0,29.0,18.0,65.0,251.0,36.0,26.0,34.0,28.0,31.0,35.0,222.0,36.0,27.0,27.0,30.0,63.0,149.0,18.0,32.0,26.0,33.0,33.0,75.0,41.0,20.0,29.0,23.0,26.0,74.0,29.0,29.0,25.0,260.0,11.0,24.0,270.0,34.0,11.0,11.0,39.0,50.0,38.0,251.0,32.0,58.0,32.0,22.0,18.0,49.0,99.0,20.0,25.0,46.0,69.0,27.0,30.0,17.0,14.0,13.0,45.0,12.0,11.0,30.0,33.0,45.0,46.0,37.0,30.0,36.0,26.0,39.0,18.0,228.0,37.0,29.0,47.0
40.25,55.0,38.0,49.0,44.0,51.0,254.0,31.0,30.0,35.0,30.0,34.0,80.0,47.0,216.0,12.0,32.0,54.0,25.0,20.0,17.0,32.0,21.0,65.0,253.0,37.0,27.0,33.0,29.0,32.0,39.0,224.0,35.0,28.0,30.0,31.0,65.0,149.0,19.0,32.0,29.0,37.0,34.0,77.0,43.0,19.0,31.0,25.0,29.0,74.0,29.0,29.0,24.0,261.0,11.0,22.0,271.0,35.0,11.0,11.0,40.0,49.0,35.0,248.0,32.0,58.0,33.0,23.0,21.0,49.0,104.0,20.0,23.0,41.0,67.0,27.0,28.0,15.0,18.0,12.0,43.0,13.0,12.0,32.0,32.0,42.0,41.0,36.0,28.0,33.0,26.0,40.0,18.0,230.0,36.0,30.0,47.0
40.5,54.0,38.0,50.0,46.0,51.0,255.0,32.0,34.0,39.0,34.0,37.0,84.0,50.0,218.0,12.0,33.0,56.0,26.0,20.0,18.0,33.0,25.0,68.0,254.0,38.0,27.0,35.0,29.0,32.0,41.0,222.0,37.0,29.0,32.0,35.0,70.0,147.0,20.0,31.0,31.0,35.0,36.0,77.0,46.0,21.0,35.0,28.0,33.0,76.0,29.0,31.0,26.0,261.0,11.0,23.0,270.0,38.0,13.0,16.0,44.0,52.0,35.0,245.0,32.0,57.0,33.0,23.0,23.0,53.0,103.0,22.0,25.0,41.0,67.0,28.0,29.0,19.0,19.0,15.0,46.0,17.0,15.0,35.0,34.0,42.0,41.0,37.0,30.0,34.0,27.0,44.0,19.0,235.0,41.0,34.0,50.0
40.75,54.0,39.0,50.0,48.0,50.0,256.0,32.0,33.0,39.0,32.0,39.0,83.0,45.0,218.0,11.0,32.0,56.0,25.0,20.0,16.0,32.0,21.0,66.0,254.0,38.0,27.0,33.0,27.0,33.0,40.0,224.0,38.0,28.0,31.0,34.0,69.0,148.0,18.0,30.0,30.0,35.0,35.0,76.0,44.0,21.0,32.0,28.0,30.0,76.0,29.0,29.0,25.0,262.0,11.0,22.0,272.0,36.0,11.0,15.0,44.0,50.0,36.0,245.0,30.0,58.0,32.0,24.0,21.0,50.0,102.0,24.0,24.0,42.0,64.0,29.0,28.0,17.0,18.0,13.0,47.0,15.0,15.0,35.0,33.0,42.0,42.0,35.0,30.0,34.0,26.0,41.0,20.0,235.0,41.0,33.0,50.0
41.0,54.0,38.0,48.0,48.0,52.0,255.0,29.0,34.0,36.0,30.0,36.0,81.0,45.0,218.0,11.0,32.0,56.0,26.0,20.0,16.0,32.0,21.0,65.0,252.0,37.0,28.0,31.0,29.0,32.0,38.0,224.0,35.0,29.0,30.0,34.0,68.0,147.0,17.0,31.0,29.0,35.0,34.0,77.0,45.0,21.0,32.0,26.0,30.0,73.0,28.0,30.0,25.0,260.0,11.0,23.0,271.0,37.0,11.0,13.0,41.0,48.0,34.0,245.0,30.0,57.0,32.0,25.0,19.0,48.0,102.0,21.0,23.0,40.0,67.0,29.0,26.0,16.0,16.0,12.0,43.0,13.0,13.0,33.0,33.0,41.0,40.0,35.0,30.0,33.0,27.0,40.0,17.0,236.0,40.0,33.0,48.0
41.25,52.0,38.0,47.0,45.0,50.0,254.0,28.0,30.0,34.0,30.0,37.0,81.0,44.0,213.0,11.0,31.0,53.0,21.0,17.0,17.0,32.0,20.0,64.0,251.0,36.0,26.0,32.0,28.0,31.0,38.0,222.0,34.0,28.0,29.0,31.0,67.0,147.0,16.0,28.0,25.0,32.0,30.0,73.0,40.0,20.0,29.0,26.0,30.0,74.0,27.0,29.0,23.0,262.0,11.0,21.0,271.0,36.0,11.0,12.0,42.0,51.0,35.0,247.0,30.0,58.0,32.0,23.0,20.0,48.0,100.0,22.0,28.0,43.0,65.0,26.0,29.0,17.0,19.0,13.0,45.0,13.0,11.0,32.0,32.0,41.0,42.0,35.0,29.0,33.0,25.0,43.0,17.0,240.0,39.0,34.0,50.0
41.5,56.0,40.0,49.0,45.0,50.0,255.0,29.0,32.0,36.0,32.0,38.0,84.0,45.0,219.0,11.0,32.0,56.0,25.0,18.0,17.0,32.0,23.0,67.0,255.0,36.0,26.0,31.0,26.0,31.0,39.0,226.0,35.0,28.0,31.0,33.0,68.0,146.0,17.0,30.0,31.0,33.0,34.0,76.0,47.0,19.0,31.0,27.0,29.0,75.0,28.0,28.0,22.0,262.0,11.0,20.0,271.0,35.0,11.0,12.0,42.0,47.0,35.0,243.0,30.0,58.0,33.0,21.0,21.0,48.0,105.0,23.0,24.0,40.0,66.0,27.0,26.0,14.0,16.0,12.0,45.0,14.0,13.0,34.0,34.0,41.0,40.0,34.0,28.0,33.0,26.0,40.0,16.0,241.0,40.0,35.0,48.0
41.75,57.0,40.0,52.0,48.0,51.0,257.0,29.0,32.0,38.0,33.0,38.0,82.0,46.0,222.0,12.0,34.0,58.0,27.0,22.0,18.0,34.0,24.0,68.0,256.0,40.0,26.0,33.0,30.0,32.0,39.0,230.0,37.0,29.0,32.0,36.0,70.0,149.0,18.0,33.0,31.0,34.0,36.0,77.0,48.0,21.0,33.0,27.0,33.0,75.0,29.0,29.0,26.0,263.0,11.0,23.0,271.0,37.0,11.0,14.0,42.0,47.0,32.0,244.0,31.0,57.0,33.0,24.0,21.0,50.0,106.0,24.0,23.0,42.0,69.0,27.0,28.0,16.0,18.0,12.0,45.0,15.0,13.0,35.0,33.0,40.0,39.0,34.0,27.0,32.0,26.0,41.0,17.0,242.0,41.0,36.0,48.0
42.0,63.0,47.0,54.0,53.0,55.0,256.0,30.0,32.0,35.0,29.0,37.0,79.0,51.0,232.0,14.0,36.0,66.0,28.0,23.0,19.0,33.0,21.0,65.0,252.0,46.0,31.0,36.0,31.0,35.0,40.0,237.0,40.0,28.0,29.0,32.0,64.0,160.0,20.0,43.0,39.0,39.0,41.0,81.0,52.0,19.0,29.0,25.0,28.0,71.0,33.0,32.0,31.0,263.0,11.0,22.0,272.0,35.0,11.0,11.0,39.0,53.0,42.0,253.0,34.0,59.0,35.0,21.0,21.0,50.0,106.0,21.0,23.0,48.0,76.0,31.0,31.0,16.0,18.0,14.0,46.0,11.0,11.0,33.0,34.0,46.0,51.0,40.0,34.0,36.0,31.0,37.0,19.0,238.0,34.0,27.0,43.0
42.25,66.0,48.0,55.0,55.0,61.0,259.0,36.0,39.0,39.0,34.0,37.0,84.0,56.0,231.0,13.0,39.0,71.0,33.0,25.0,20.0,34.0,23.0,70.0,257.0,47.0,32.0,37.0,33.0,37.0,43.0,237.0,43.0,32.0,33.0,36.0,67.0,160.0,22.0,43.0,44.0,39.0,42.0,82.0,55.0,22.0,36.0,28.0,31.0,73.0,35.0,33.0,30.0,265.0,11.0,26.0,275.0,41.0,11.0,13.0,43.0,51.0,38.0,249.0,36.0,60.0,35.0,25.0,22.0,53.0,108.0,23.0,24.0,47.0,77.0,32.0,32.0,19.0,18.0,14.0,48.0,14.0,15.0,35.0,35.0,45.0,50.0,40.0,34.0,37.0,29.0,40.0,19.0,242.0,38.0,30.0,46.0
42.5,58.0,41.0,52.0,48.0,54.0,256.0,29.0,30.0,36.0,29.0,36.0,79.0,49.0,226.0,11.0,33.0,62.0,27.0,21.0,19.0,31.0,20.0,66.0,251.0,41.0,27.0,33.0,29.0,35.0,40.0,231.0,37.0,29.0,28.0,32.0,64.0,152.0,18.0,37.0,32.0,35.0,37.0,80.0,47.0,19.0,32.0,27.0,28.0,72.0,32.0,30.0,27.0,262.0,11.0,24.0,272.0,36.0,11.0,11.0,40.0,48.0,37.0,247.0,33.0,57.0,33.0,24.0,23.0,49.0,103.0,22.0,23.0,43.0,72.0,29.0,29.0,16.0,18.0,12.0,45.0,12.0,11.0,32.0,31.0,43.0,45.0,36.0,33.0,35.0,25.0,38.0,17.0,244.0,33.0,30.0,44.0
